what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1361629979448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361629980722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361629985829
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361629985986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361629986026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361630001345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361630005002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361630128038
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361630133439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361630135219
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361630136772
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1361630196631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361630205437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361630212931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361630217965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361631643049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361631673359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361631677789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361631685644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637266498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637350540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637365631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637387025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637683944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637697986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637726072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637737773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637743838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637773056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637783252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637790838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637792608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637875827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637877659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637884315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637902155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637944320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637966614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637993948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361637996873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638017304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638018480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1361638060471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361638061342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638187732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638217786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638230025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638301826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638314265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638315892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638368246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638544358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638545490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638659085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638673173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638674099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638675461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361638692407
