what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1358605714740
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1358605714740
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1358605714741
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1358605714741
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1358605714742
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1358605714750
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1358605714751
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1358605714752
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1358605714753
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1358605714753
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1358605714754
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1358605714754
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1358605714755
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1358605714755
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1358605714756
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1358605714756
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1358605714757
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1358605714757
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1358605714757
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1358605714758
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1358605714776
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1358605714777
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1358605714777
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1358605714778
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1358605714778
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1358605714793
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1358605714794
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1358605714794
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1358605714795
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1358605714795
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1358605714796
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1358605714796
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1358605714797
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1358605714797
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1358605714797
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1358605714798
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1358605714799
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1358605714799
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1358605714800
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1358605714800
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1358605714800
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1358605714801
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1358605714801
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1358605714802
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1358605714802
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1358605714803
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1358605714803
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1358605714817
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1358605714817
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1358605714833
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1358605714833
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1358605714833
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1358605714834
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1358605714835
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1358605714835
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1358605714836
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1358605714836
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1358605714837
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1358605714837
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1358605714838
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1358605714838
os,sysinfo,,,"win32",1358605714840
arch,sysinfo,,,"x86",1358605714840
ws,sysinfo,,,"win32",1358605714840
locale,sysinfo,,,"en_US",1358605714840
processors,sysinfo,,,"4",1358605714840
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358605714840
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1358605714840
java.specification.name,sysinfo,,,"Java Platform API Specification",1358605714840
java.specification.vendor,sysinfo,,,"Oracle Corporation",1358605714840
java.specification.version,sysinfo,,,"1.7",1358605714840
java.vendor,sysinfo,,,"Oracle Corporation",1358605714840
java.version,sysinfo,,,"1.7.0_07",1358605714840
java.vm.info,sysinfo,,,"mixed mode, sharing",1358605714840
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1358605714840
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358605714840
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1358605714840
java.vm.specification.version,sysinfo,,,"1.7",1358605714840
java.vm.vendor,sysinfo,,,"Oracle Corporation",1358605714840
java.vm.version,sysinfo,,,"23.3-b01",1358605714840
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1358605714843
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358605715569
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358605715582
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1358605715600
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1358605764382
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1358605764383
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358605764529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358605764565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.showIn",1358605764622
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1358605764862
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1358605764892
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1358605764936
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358605766298
closed,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358605766301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1358605776148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358605778512
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1358605813413
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1358605813631
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1358605813645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358605814371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1358605814377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1358605814377
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1358605814391
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1358605815480
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1358605815512
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1358605819582
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1358605819680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358605842081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358639575877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358639601034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728605399
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1358728608229
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1358728610503
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1358728610825
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728610969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728611365
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1358728612350
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1358728612667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728632062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728638337
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358728651019
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1358728651379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728660073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728773584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358728773591
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1358728774713
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1358728774826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728791193
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358728915240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728915466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728915527
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358728962759
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728962969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728963038
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358728963677
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728963870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358728963930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358728987894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358729011268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730537229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730652080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730685967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730775268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730776257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730842080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358730884076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358731630580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358731631819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358740121458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358740692807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358741539583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358741797759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358745597035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358746198796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358747103685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358753494442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758451556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358758455000
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1358758463440
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1358758468037
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1358758472371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758480011
started,bundle,org.eclipse.wb.core.ui,1.3.0.r37x201202052340,"org.eclipse.wb.core.ui",1358758491696
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1358758504774
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1358758506302
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1358758506303
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1358758506358
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1358758506398
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1358758507138
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1358758558320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758596637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1358758596674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758602702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758605772
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358758605828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758606025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758607061
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1358758613260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758624755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758737133
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358758754590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758754609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758755474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758763847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758812643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358758818042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358763617197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358764222682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358765130446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358798900059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358807302987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358807306063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358807308228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358807309891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358824919975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358825094864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358826481253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358827040694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358828015974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358828017715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358828020506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358828622733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358829528297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358833459399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358833466033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358833466759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358845862973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358845864841
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358845991237
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358845991396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358845991462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358845994282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358846061018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358848345986
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358848372587
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848372768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848372825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358848382262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358848730289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848772017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848791350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848797272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848807671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848811323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358848819729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358848819801
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1358848846800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358848957523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358849022730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358849024354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849054035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849054128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849060191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849110632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358849119701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358849161523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849205826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849427241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849453796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849464855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849589334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849600844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849654462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849671090
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1358849690953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358849809513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358849946292
