what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359313616426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359313616625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359313647475
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359313649514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313649531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313650390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313650640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313652301
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359313657269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359313657461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359313665686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359316226728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359316232582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379055107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379236874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379345207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379350806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379350928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379363428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379364236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359379386179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359379387940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359379463144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359379465019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359379594889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359379597273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379723795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379797969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379814167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379818677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359379820660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379865803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379871259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379872575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379877135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379903556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379906600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379927838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379932073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359379936299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359379967449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380018963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380022867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380026659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380029923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380085421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380099847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380117386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380178664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380180446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380180884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380181963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380182720
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380184981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380186228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380193597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380204349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380210091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380212419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380213348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380225277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380251885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380252805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380261757
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380284989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380349669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380352273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380373430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380374364
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380376971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380377224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380381750
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380386715
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380386868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380396146
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380398126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380398360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380403629
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380409230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380409451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380414707
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380419376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380419415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380420234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380420294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380421950
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380427461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380427476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380428421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380428692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380438888
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380455288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380455463
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380477027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380477142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380500869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380539910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380559172
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380560530
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380562554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380562788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380578967
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380628119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380628286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380634720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380634826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1359380710093
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1359380712134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359380734086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359380736570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380742058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380743142
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380745367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380745614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380756812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380768554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380768714
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380773376
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380774940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380774954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380775707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380775941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380791502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380793694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359380819606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359380822547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359380824730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359380840931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380843604
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359380845865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380846100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380849129
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359380852249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359380852431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380907505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380916646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359380927405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359381067443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359381072281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359381289353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359381344636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359381359777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359381396610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359381401257
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1359381403285
